HITId,candidates,cue,associations,score_fool_the_ai,num_associations,annotation_index,num_candidates,solvers_jaccard_mean,solvers_jaccard_std,images_source,ID
38O9DZ0A629I1O2NTFPF3O3NF2A26Q,"[""family"", ""barber"", ""leak"", ""lane"", ""heater"", ""breathing"", ""temple"", ""crow"", ""blower"", ""tomato"", ""pipe"", ""fig""]",male,"[""family"", ""barber"", ""breathing""]",100,3,376,12,1.0,0.0,random,206
38O9DZ0A629I1O2NTFPF3O3NF2A26Q,"[""family"", ""barber"", ""leak"", ""lane"", ""heater"", ""breathing"", ""temple"", ""crow"", ""blower"", ""tomato"", ""pipe"", ""fig""]",sky,"[""lane"", ""temple"", ""crow""]",50,3,377,12,1.0,0.0,random,207
3R16PJFTS3DZ3H2ZZX246M530BPK48,"[""television"", ""fairy"", ""squirrel"", ""spine"", ""daytime"", ""sticks"", ""belly"", ""standing"", ""shore"", ""kitten"", ""pastry"", ""desert""]",leftfacing,"[""fairy"", ""squirrel""]",67,2,382,12,1.0,0.0,random,208
3R16PJFTS3DZ3H2ZZX246M530BPK48,"[""television"", ""fairy"", ""squirrel"", ""spine"", ""daytime"", ""sticks"", ""belly"", ""standing"", ""shore"", ""kitten"", ""pastry"", ""desert""]",hold,"[""fairy"", ""squirrel""]",67,2,383,12,1.0,0.0,random,209
3PUOXASB57PVPI7XGT15A94WQCGZ95,"[""marble"", ""vanilla"", ""dress"", ""popcorn"", ""apron"", ""pork"", ""swine"", ""koala"", ""piercing"", ""museum""]",cuddly,"[""swine"", ""koala""]",0,2,384,10,1.0,0.0,random,210
3PUOXASB57PVPI7XGT15A94WQCGZ95,"[""marble"", ""vanilla"", ""dress"", ""popcorn"", ""apron"", ""pork"", ""swine"", ""koala"", ""piercing"", ""museum""]",ruffled,"[""dress"", ""apron""]",67,2,385,10,1.0,0.0,random,211
3PUOXASB57PVPI7XGT15A94WQCGZ95,"[""marble"", ""vanilla"", ""dress"", ""popcorn"", ""apron"", ""pork"", ""swine"", ""koala"", ""piercing"", ""museum""]",animal,"[""swine"", ""koala""]",67,2,386,10,1.0,0.0,random,212
3PUOXASB57PVPI7XGT15A94WQCGZ95,"[""marble"", ""vanilla"", ""dress"", ""popcorn"", ""apron"", ""pork"", ""swine"", ""koala"", ""piercing"", ""museum""]",hair,"[""dress"", ""apron"", ""piercing""]",100,3,387,10,0.83,0.24,random,213
3PUOXASB57PVPI7XGT15A94WQCGZ95,"[""marble"", ""vanilla"", ""dress"", ""popcorn"", ""apron"", ""pork"", ""swine"", ""koala"", ""piercing"", ""museum""]",awwwwww,"[""swine"", ""koala""]",0,2,388,10,1.0,0.0,random,214
3PUOXASB57PVPI7XGT15A94WQCGZ95,"[""marble"", ""vanilla"", ""dress"", ""popcorn"", ""apron"", ""pork"", ""swine"", ""koala"", ""piercing"", ""museum""]",arms,"[""dress"", ""apron""]",67,2,389,10,1.0,0.0,random,215
3HFWPF5AK95C94W34S6NN347356S3C,"[""sunny"", ""velvet"", ""hose"", ""mustard"", ""prize"", ""finger"", ""cartwheel"", ""liquid"", ""sparks"", ""fight""]",female,"[""sunny"", ""cartwheel""]",100,2,390,10,1.0,0.0,random,216
3HFWPF5AK95C94W34S6NN347356S3C,"[""sunny"", ""velvet"", ""hose"", ""mustard"", ""prize"", ""finger"", ""cartwheel"", ""liquid"", ""sparks"", ""fight""]",male,"[""sunny"", ""sparks"", ""fight""]",100,3,391,10,1.0,0.0,random,217
3HFWPF5AK95C94W34S6NN347356S3C,"[""sunny"", ""velvet"", ""hose"", ""mustard"", ""prize"", ""finger"", ""cartwheel"", ""liquid"", ""sparks"", ""fight""]",yellow,"[""sunny"", ""mustard"", ""prize""]",80,3,392,10,1.0,0.0,random,218
3HFWPF5AK95C94W34S6NN347356S3C,"[""sunny"", ""velvet"", ""hose"", ""mustard"", ""prize"", ""finger"", ""cartwheel"", ""liquid"", ""sparks"", ""fight""]",duo,"[""sunny"", ""sparks"", ""fight""]",50,3,393,10,1.0,0.0,random,219
3HFWPF5AK95C94W34S6NN347356S3C,"[""sunny"", ""velvet"", ""hose"", ""mustard"", ""prize"", ""finger"", ""cartwheel"", ""liquid"", ""sparks"", ""fight""]",garden,"[""hose"", ""liquid""]",100,2,395,10,1.0,0.0,random,220
3G57RS03HHRMIK29OWFABIPNJ7Z25A,"[""slate"", ""comedian"", ""arcade"", ""ticket"", ""venus"", ""harem"", ""mint"", ""corn"", ""custard"", ""deli"", ""inhaler"", ""limp""]",disability,"[""inhaler"", ""limp""]",0,2,396,12,1.0,0.0,random,221
3G57RS03HHRMIK29OWFABIPNJ7Z25A,"[""slate"", ""comedian"", ""arcade"", ""ticket"", ""venus"", ""harem"", ""mint"", ""corn"", ""custard"", ""deli"", ""inhaler"", ""limp""]",gatherer,"[""mint"", ""corn""]",67,2,397,12,1.0,0.0,random,222
3G57RS03HHRMIK29OWFABIPNJ7Z25A,"[""slate"", ""comedian"", ""arcade"", ""ticket"", ""venus"", ""harem"", ""mint"", ""corn"", ""custard"", ""deli"", ""inhaler"", ""limp""]",flavor,"[""mint"", ""corn"", ""custard"", ""deli""]",40,4,398,12,1.0,0.0,random,223
3G57RS03HHRMIK29OWFABIPNJ7Z25A,"[""slate"", ""comedian"", ""arcade"", ""ticket"", ""venus"", ""harem"", ""mint"", ""corn"", ""custard"", ""deli"", ""inhaler"", ""limp""]",entertain,"[""comedian"", ""arcade"", ""ticket"", ""harem""]",86,4,399,12,0.87,0.19,random,224
3G57RS03HHRMIK29OWFABIPNJ7Z25A,"[""slate"", ""comedian"", ""arcade"", ""ticket"", ""venus"", ""harem"", ""mint"", ""corn"", ""custard"", ""deli"", ""inhaler"", ""limp""]",kids,"[""arcade"", ""harem""]",67,2,401,12,1.0,0.0,random,225
3FULMHZ7OUJUT522K9FKLZX7PGL4MY,"[""flares"", ""tutu"", ""grandfather"", ""curly"", ""crispy"", ""mechanic"", ""clover"", ""torn"", ""freezing"", ""chin""]",conditioner,"[""curly"", ""chin""]",67,2,402,10,1.0,0.0,random,226
3FULMHZ7OUJUT522K9FKLZX7PGL4MY,"[""flares"", ""tutu"", ""grandfather"", ""curly"", ""crispy"", ""mechanic"", ""clover"", ""torn"", ""freezing"", ""chin""]",inspect,"[""mechanic"", ""chin""]",67,2,404,10,1.0,0.0,random,227
3FULMHZ7OUJUT522K9FKLZX7PGL4MY,"[""flares"", ""tutu"", ""grandfather"", ""curly"", ""crispy"", ""mechanic"", ""clover"", ""torn"", ""freezing"", ""chin""]",hold,"[""mechanic"", ""chin""]",100,2,405,10,1.0,0.0,random,228
3FULMHZ7OUJUT522K9FKLZX7PGL4MY,"[""flares"", ""tutu"", ""grandfather"", ""curly"", ""crispy"", ""mechanic"", ""clover"", ""torn"", ""freezing"", ""chin""]",feminine,"[""tutu"", ""curly"", ""chin""]",50,3,406,10,1.0,0.0,random,229
3FDWKV9VCNOTA3WHZF62Y3V1OT8UMA,"[""coconut"", ""lego"", ""laptop"", ""jaw"", ""painting"", ""waiter"", ""cooking"", ""smirk"", ""lint"", ""nectar"", ""engine"", ""receipt""]",pistons,"[""lego"", ""engine""]",0,2,410,12,1.0,0.0,random,230
3FDWKV9VCNOTA3WHZF62Y3V1OT8UMA,"[""coconut"", ""lego"", ""laptop"", ""jaw"", ""painting"", ""waiter"", ""cooking"", ""smirk"", ""lint"", ""nectar"", ""engine"", ""receipt""]",hands,"[""waiter"", ""cooking"", ""lint""]",80,3,412,12,1.0,0.0,random,231
3FDWKV9VCNOTA3WHZF62Y3V1OT8UMA,"[""coconut"", ""lego"", ""laptop"", ""jaw"", ""painting"", ""waiter"", ""cooking"", ""smirk"", ""lint"", ""nectar"", ""engine"", ""receipt""]",fingers,"[""waiter"", ""cooking"", ""lint""]",80,3,413,12,1.0,0.0,random,232
3XQ4XW3OD9YNOM0K0SSI4TZFXR6S21,"[""actress"", ""fog"", ""lectern"", ""plane"", ""locomotive"", ""calf"", ""band"", ""accordion"", ""seaweed"", ""tractor""]",human,"[""actress"", ""band""]",100,2,414,10,1.0,0.0,random,233
3XQ4XW3OD9YNOM0K0SSI4TZFXR6S21,"[""actress"", ""fog"", ""lectern"", ""plane"", ""locomotive"", ""calf"", ""band"", ""accordion"", ""seaweed"", ""tractor""]",hair,"[""actress"", ""band""]",100,2,415,10,1.0,0.0,random,234
3XQ4XW3OD9YNOM0K0SSI4TZFXR6S21,"[""actress"", ""fog"", ""lectern"", ""plane"", ""locomotive"", ""calf"", ""band"", ""accordion"", ""seaweed"", ""tractor""]",engine,"[""plane"", ""locomotive"", ""tractor""]",50,3,419,10,1.0,0.0,random,235
378G7J1SJLK8QJT9DHXK3JBP07SWEM,"[""movie"", ""site"", ""herbs"", ""mummy"", ""gadget"", ""yard"", ""rash"", ""marsupial"", ""chickpea"", ""star""]",garden,"[""herbs"", ""yard""]",0,2,420,10,1.0,0.0,random,236
378G7J1SJLK8QJT9DHXK3JBP07SWEM,"[""movie"", ""site"", ""herbs"", ""mummy"", ""gadget"", ""yard"", ""rash"", ""marsupial"", ""chickpea"", ""star""]",star,"[""movie"", ""star""]",0,2,421,10,1.0,0.0,random,237
378G7J1SJLK8QJT9DHXK3JBP07SWEM,"[""movie"", ""site"", ""herbs"", ""mummy"", ""gadget"", ""yard"", ""rash"", ""marsupial"", ""chickpea"", ""star""]",fertilize,"[""herbs"", ""yard""]",0,2,422,10,1.0,0.0,random,238
378G7J1SJLK8QJT9DHXK3JBP07SWEM,"[""movie"", ""site"", ""herbs"", ""mummy"", ""gadget"", ""yard"", ""rash"", ""marsupial"", ""chickpea"", ""star""]",healthy,"[""herbs"", ""chickpea""]",67,2,424,10,1.0,0.0,random,239
378G7J1SJLK8QJT9DHXK3JBP07SWEM,"[""movie"", ""site"", ""herbs"", ""mummy"", ""gadget"", ""yard"", ""rash"", ""marsupial"", ""chickpea"", ""star""]",suburban,"[""site"", ""yard""]",67,2,425,10,1.0,0.0,random,240
3TTPFEFXCT6MGE55C0SMQS9P4LS6HC,"[""hawk"", ""mushroom"", ""coal"", ""coil"", ""spice"", ""tar"", ""brook"", ""octopus"", ""treasure"", ""skate"", ""whale"", ""sweat""]",depths,"[""octopus"", ""whale""]",67,2,426,12,1.0,0.0,random,241
3TTPFEFXCT6MGE55C0SMQS9P4LS6HC,"[""hawk"", ""mushroom"", ""coal"", ""coil"", ""spice"", ""tar"", ""brook"", ""octopus"", ""treasure"", ""skate"", ""whale"", ""sweat""]",submerged,"[""octopus"", ""whale""]",67,2,428,12,1.0,0.0,random,242
3TTPFEFXCT6MGE55C0SMQS9P4LS6HC,"[""hawk"", ""mushroom"", ""coal"", ""coil"", ""spice"", ""tar"", ""brook"", ""octopus"", ""treasure"", ""skate"", ""whale"", ""sweat""]",gill,"[""octopus"", ""whale""]",67,2,429,12,1.0,0.0,random,243
3TTPFEFXCT6MGE55C0SMQS9P4LS6HC,"[""hawk"", ""mushroom"", ""coal"", ""coil"", ""spice"", ""tar"", ""brook"", ""octopus"", ""treasure"", ""skate"", ""whale"", ""sweat""]",aquatic,"[""octopus"", ""whale""]",67,2,430,12,1.0,0.0,random,244
3TTPFEFXCT6MGE55C0SMQS9P4LS6HC,"[""hawk"", ""mushroom"", ""coal"", ""coil"", ""spice"", ""tar"", ""brook"", ""octopus"", ""treasure"", ""skate"", ""whale"", ""sweat""]",human,"[""treasure"", ""skate"", ""sweat""]",100,3,431,12,1.0,0.0,random,245
3WKGUBL7SZ8ANNKHKXE5LMIIPBV4LW,"[""cabbage"", ""quarter"", ""portrait"", ""shirt"", ""sock"", ""flares"", ""trot"", ""carbon"", ""vinegar"", ""lollipop""]",male,"[""quarter"", ""portrait"", ""shirt""]",50,3,432,10,1.0,0.0,random,246
33NOQL7T9OLVBDONB1VRAD9L66YZ8G,"[""juice"", ""asphalt"", ""gang"", ""curly"", ""video game"", ""drugs"", ""prison"", ""dolly"", ""dive"", ""razor"", ""needle"", ""crystal""]",addiction,"[""drugs"", ""needle""]",67,2,442,12,1.0,0.0,random,247
33NOQL7T9OLVBDONB1VRAD9L66YZ8G,"[""juice"", ""asphalt"", ""gang"", ""curly"", ""video game"", ""drugs"", ""prison"", ""dolly"", ""dive"", ""razor"", ""needle"", ""crystal""]",rough,"[""asphalt"", ""crystal""]",100,2,443,12,1.0,0.0,random,248
3ODOP6T3AS64M1Y9ARW06QJ9JB4245,"[""cigarette"", ""composer"", ""eat"", ""mayflower"", ""alcohol"", ""punch"", ""shrubs"", ""worker"", ""sheet"", ""wig"", ""leaping"", ""doggy""]",female,"[""wig"", ""leaping""]",67,2,446,12,1.0,0.0,random,249
3ODOP6T3AS64M1Y9ARW06QJ9JB4245,"[""cigarette"", ""composer"", ""eat"", ""mayflower"", ""alcohol"", ""punch"", ""shrubs"", ""worker"", ""sheet"", ""wig"", ""leaping"", ""doggy""]",vice,"[""cigarette"", ""alcohol"", ""punch""]",80,3,449,12,0.83,0.24,random,250
3W3RSPVVGSD94LEWZ35NYQGCOOIUL8,"[""monk"", ""surgery"", ""moisture"", ""olympics"", ""game"", ""shop"", ""jungle"", ""walking"", ""pants"", ""soil""]",human,"[""monk"", ""surgery"", ""walking""]",50,3,450,10,1.0,0.0,random,251
3W3RSPVVGSD94LEWZ35NYQGCOOIUL8,"[""monk"", ""surgery"", ""moisture"", ""olympics"", ""game"", ""shop"", ""jungle"", ""walking"", ""pants"", ""soil""]",female,"[""surgery"", ""walking""]",100,2,451,10,1.0,0.0,random,252
3R16PJFTS3DZ3H2ZZX246M530BQ4KT,"[""medal"", ""broccoli"", ""rock"", ""singing"", ""document"", ""brush"", ""receipt"", ""jug"", ""length"", ""garden"", ""clam"", ""speakers""]",number,"[""medal"", ""document"", ""receipt""]",100,3,456,12,0.83,0.24,random,253
3R16PJFTS3DZ3H2ZZX246M530BQ4KT,"[""medal"", ""broccoli"", ""rock"", ""singing"", ""document"", ""brush"", ""receipt"", ""jug"", ""length"", ""garden"", ""clam"", ""speakers""]",paper,"[""document"", ""receipt""]",67,2,458,12,1.0,0.0,random,254
3R16PJFTS3DZ3H2ZZX246M530BQ4KT,"[""medal"", ""broccoli"", ""rock"", ""singing"", ""document"", ""brush"", ""receipt"", ""jug"", ""length"", ""garden"", ""clam"", ""speakers""]",loud,"[""singing"", ""speakers""]",67,2,459,12,1.0,0.0,random,255
3R16PJFTS3DZ3H2ZZX246M530BQ4KT,"[""medal"", ""broccoli"", ""rock"", ""singing"", ""document"", ""brush"", ""receipt"", ""jug"", ""length"", ""garden"", ""clam"", ""speakers""]",concert,"[""singing"", ""speakers""]",67,2,461,12,1.0,0.0,random,256
329E6HTMSWOELLJVZJXLWHDXMBTK3N,"[""miner"", ""origami"", ""painter"", ""grandma"", ""seatbelt"", ""surfer"", ""throne"", ""high school"", ""milky way"", ""snout"", ""zeppelin"", ""diving""]",art,"[""origami"", ""painter""]",67,2,462,12,1.0,0.0,random,257
329E6HTMSWOELLJVZJXLWHDXMBTK3N,"[""miner"", ""origami"", ""painter"", ""grandma"", ""seatbelt"", ""surfer"", ""throne"", ""high school"", ""milky way"", ""snout"", ""zeppelin"", ""diving""]",water,"[""surfer"", ""zeppelin"", ""diving""]",80,3,464,12,1.0,0.0,random,258
3APP19WN7108GIAUSUA45SXOPLF6GD,"[""cave"", ""hunter"", ""men"", ""valley"", ""postman"", ""railroad"", ""dressing"", ""smirk"", ""pointer"", ""hostess""]",wallpaper,"[""cave"", ""valley""]",100,2,468,10,1.0,0.0,random,259
3APP19WN7108GIAUSUA45SXOPLF6GD,"[""cave"", ""hunter"", ""men"", ""valley"", ""postman"", ""railroad"", ""dressing"", ""smirk"", ""pointer"", ""hostess""]",seek,"[""hunter"", ""pointer""]",100,2,469,10,1.0,0.0,random,260
3APP19WN7108GIAUSUA45SXOPLF6GD,"[""cave"", ""hunter"", ""men"", ""valley"", ""postman"", ""railroad"", ""dressing"", ""smirk"", ""pointer"", ""hostess""]",masculine,"[""hunter"", ""men"", ""smirk""]",50,3,471,10,1.0,0.0,random,261
3APP19WN7108GIAUSUA45SXOPLF6GD,"[""cave"", ""hunter"", ""men"", ""valley"", ""postman"", ""railroad"", ""dressing"", ""smirk"", ""pointer"", ""hostess""]",scenic,"[""cave"", ""valley""]",0,2,472,10,1.0,0.0,random,262
3APP19WN7108GIAUSUA45SXOPLF6GD,"[""cave"", ""hunter"", ""men"", ""valley"", ""postman"", ""railroad"", ""dressing"", ""smirk"", ""pointer"", ""hostess""]",deer,"[""hunter"", ""pointer""]",67,2,473,10,1.0,0.0,random,263
3B6F54KMR2YGZ1IOHOS4ZAPA5LSS1K,"[""hot dog"", ""sponge"", ""marsh"", ""shooter"", ""nebula"", ""jar"", ""detective"", ""basketball"", ""dust"", ""ankle""]",columbine,"[""shooter"", ""detective""]",100,2,476,10,1.0,0.0,random,264
3B6F54KMR2YGZ1IOHOS4ZAPA5LSS1K,"[""hot dog"", ""sponge"", ""marsh"", ""shooter"", ""nebula"", ""jar"", ""detective"", ""basketball"", ""dust"", ""ankle""]",aim,"[""shooter"", ""basketball""]",67,2,477,10,1.0,0.0,random,265
311HQEI8RS2RBZJ41W3LWDDQVMSZ7T,"[""gear"", ""valley"", ""cape"", ""hive"", ""godfather"", ""hose"", ""cuff"", ""washing"", ""jet"", ""train""]",fast,"[""jet"", ""train""]",67,2,480,10,1.0,0.0,random,266
311HQEI8RS2RBZJ41W3LWDDQVMSZ7T,"[""gear"", ""valley"", ""cape"", ""hive"", ""godfather"", ""hose"", ""cuff"", ""washing"", ""jet"", ""train""]",delays,"[""jet"", ""train""]",67,2,481,10,1.0,0.0,random,267
311HQEI8RS2RBZJ41W3LWDDQVMSZ7T,"[""gear"", ""valley"", ""cape"", ""hive"", ""godfather"", ""hose"", ""cuff"", ""washing"", ""jet"", ""train""]",secrets,"[""cape"", ""godfather""]",0,2,483,10,1.0,0.0,random,268
311HQEI8RS2RBZJ41W3LWDDQVMSZ7T,"[""gear"", ""valley"", ""cape"", ""hive"", ""godfather"", ""hose"", ""cuff"", ""washing"", ""jet"", ""train""]",hexagonal,"[""gear"", ""hive""]",67,2,484,10,1.0,0.0,random,269
311HQEI8RS2RBZJ41W3LWDDQVMSZ7T,"[""gear"", ""valley"", ""cape"", ""hive"", ""godfather"", ""hose"", ""cuff"", ""washing"", ""jet"", ""train""]",pattern,"[""gear"", ""hive""]",0,2,485,10,1.0,0.0,random,270
3MQKOF1EE2A3YDF9HMM0X1T40VRWDT,"[""farmer"", ""shrubs"", ""weld"", ""scales"", ""haystack"", ""alligator"", ""tusk"", ""beach"", ""gal"", ""clown"", ""downstream"", ""yellow""]",Predator,"[""alligator"", ""clown""]",67,2,486,12,1.0,0.0,random,271
3MQKOF1EE2A3YDF9HMM0X1T40VRWDT,"[""farmer"", ""shrubs"", ""weld"", ""scales"", ""haystack"", ""alligator"", ""tusk"", ""beach"", ""gal"", ""clown"", ""downstream"", ""yellow""]",Wading,"[""farmer"", ""beach""]",67,2,487,12,1.0,0.0,random,272
3MQKOF1EE2A3YDF9HMM0X1T40VRWDT,"[""farmer"", ""shrubs"", ""weld"", ""scales"", ""haystack"", ""alligator"", ""tusk"", ""beach"", ""gal"", ""clown"", ""downstream"", ""yellow""]",phobias,"[""alligator"", ""clown""]",67,2,488,12,1.0,0.0,random,273
3MQKOF1EE2A3YDF9HMM0X1T40VRWDT,"[""farmer"", ""shrubs"", ""weld"", ""scales"", ""haystack"", ""alligator"", ""tusk"", ""beach"", ""gal"", ""clown"", ""downstream"", ""yellow""]",flee,"[""alligator"", ""clown""]",67,2,489,12,1.0,0.0,random,274
3ZLW647WALHJ45F5ADRHWLR35B823K,"[""pulp"", ""scuba"", ""silver"", ""fried"", ""ravens"", ""steward"", ""spice"", ""axe"", ""land"", ""cod"", ""university"", ""kitchen""]",flavor,"[""fried"", ""spice""]",67,2,492,12,1.0,0.0,random,275
3ZLW647WALHJ45F5ADRHWLR35B823K,"[""pulp"", ""scuba"", ""silver"", ""fried"", ""ravens"", ""steward"", ""spice"", ""axe"", ""land"", ""cod"", ""university"", ""kitchen""]",bubbles,"[""scuba"", ""cod""]",67,2,493,12,1.0,0.0,random,276
3ZLW647WALHJ45F5ADRHWLR35B823K,"[""pulp"", ""scuba"", ""silver"", ""fried"", ""ravens"", ""steward"", ""spice"", ""axe"", ""land"", ""cod"", ""university"", ""kitchen""]",human,"[""scuba"", ""steward"", ""land""]",80,3,494,12,1.0,0.0,random,277
3ZLW647WALHJ45F5ADRHWLR35B823K,"[""pulp"", ""scuba"", ""silver"", ""fried"", ""ravens"", ""steward"", ""spice"", ""axe"", ""land"", ""cod"", ""university"", ""kitchen""]",elbow,"[""scuba"", ""steward"", ""land""]",80,3,495,12,1.0,0.0,random,278
3E6L1VR4XW822IEZHA4MN7XCO6F6FE,"[""cider"", ""hummus"", ""peel"", ""bullseye"", ""tiger"", ""oregano"", ""cable"", ""poppy"", ""conditioner"", ""backpack"", ""corn"", ""hearts""]",cupid,"[""bullseye"", ""hearts""]",67,2,498,12,1.0,0.0,random,279
3E6L1VR4XW822IEZHA4MN7XCO6F6FE,"[""cider"", ""hummus"", ""peel"", ""bullseye"", ""tiger"", ""oregano"", ""cable"", ""poppy"", ""conditioner"", ""backpack"", ""corn"", ""hearts""]",valentine,"[""poppy"", ""hearts""]",0,2,500,12,1.0,0.0,random,280
3E6L1VR4XW822IEZHA4MN7XCO6F6FE,"[""cider"", ""hummus"", ""peel"", ""bullseye"", ""tiger"", ""oregano"", ""cable"", ""poppy"", ""conditioner"", ""backpack"", ""corn"", ""hearts""]",herbs,"[""hummus"", ""oregano""]",67,2,501,12,1.0,0.0,random,281
3E6L1VR4XW822IEZHA4MN7XCO6F6FE,"[""cider"", ""hummus"", ""peel"", ""bullseye"", ""tiger"", ""oregano"", ""cable"", ""poppy"", ""conditioner"", ""backpack"", ""corn"", ""hearts""]",three,"[""poppy"", ""corn"", ""hearts""]",50,3,502,12,1.0,0.0,random,282
3FHTJGYT8NMGQOSZ7Q9DBSO5KQ4PG1,"[""playground"", ""limb"", ""dandruff"", ""strings"", ""acorn"", ""twins"", ""pea"", ""pulp"", ""staff"", ""blush""]",afterschool,"[""playground"", ""twins""]",100,2,505,10,1.0,0.0,random,283
3FHTJGYT8NMGQOSZ7Q9DBSO5KQ4PG1,"[""playground"", ""limb"", ""dandruff"", ""strings"", ""acorn"", ""twins"", ""pea"", ""pulp"", ""staff"", ""blush""]",Buddies,"[""playground"", ""twins""]",67,2,506,10,1.0,0.0,random,284
3FHTJGYT8NMGQOSZ7Q9DBSO5KQ4PG1,"[""playground"", ""limb"", ""dandruff"", ""strings"", ""acorn"", ""twins"", ""pea"", ""pulp"", ""staff"", ""blush""]",two,"[""limb"", ""twins""]",100,2,509,10,1.0,0.0,random,285
3RKHNXPHGWIYKFWEE3TMJQ3XZODUK5,"[""spike"", ""bandit"", ""peanuts"", ""tupperware"", ""length"", ""gal"", ""pus"", ""singer"", ""eight"", ""trucks"", ""nebula"", ""kitchen""]",sweatshop,"[""length"", ""singer""]",0,2,511,12,1.0,0.0,random,286
3RKHNXPHGWIYKFWEE3TMJQ3XZODUK5,"[""spike"", ""bandit"", ""peanuts"", ""tupperware"", ""length"", ""gal"", ""pus"", ""singer"", ""eight"", ""trucks"", ""nebula"", ""kitchen""]",beauty,"[""gal"", ""nebula""]",0,2,515,12,1.0,0.0,random,287
3X52SWXE0XRTTL9VHQRPDVBMFVFWCT,"[""bin"", ""frown"", ""poet"", ""sheet"", ""gymnast"", ""tractor"", ""tribe"", ""mortar"", ""mall"", ""spreadsheet""]",goatee,"[""poet"", ""tribe""]",100,2,519,10,1.0,0.0,random,288
3X52SWXE0XRTTL9VHQRPDVBMFVFWCT,"[""bin"", ""frown"", ""poet"", ""sheet"", ""gymnast"", ""tractor"", ""tribe"", ""mortar"", ""mall"", ""spreadsheet""]",hair,"[""frown"", ""poet"", ""gymnast"", ""tribe""]",67,4,520,10,1.0,0.0,random,289
3X52SWXE0XRTTL9VHQRPDVBMFVFWCT,"[""bin"", ""frown"", ""poet"", ""sheet"", ""gymnast"", ""tractor"", ""tribe"", ""mortar"", ""mall"", ""spreadsheet""]",male,"[""frown"", ""poet"", ""tribe""]",50,3,521,10,1.0,0.0,random,290
3IKMEYR0LWHP03NCVJJGD785GXTK2C,"[""cemetery"", ""hurricane"", ""port"", ""neck"", ""icy"", ""wash"", ""toothpaste"", ""survey"", ""steakhouse"", ""cane"", ""concert"", ""aluminum""]",zombies,"[""cemetery"", ""neck""]",0,2,522,12,1.0,0.0,random,291
3IKMEYR0LWHP03NCVJJGD785GXTK2C,"[""cemetery"", ""hurricane"", ""port"", ""neck"", ""icy"", ""wash"", ""toothpaste"", ""survey"", ""steakhouse"", ""cane"", ""concert"", ""aluminum""]",bathroom,"[""wash"", ""toothpaste""]",100,2,524,12,1.0,0.0,random,292
3IKMEYR0LWHP03NCVJJGD785GXTK2C,"[""cemetery"", ""hurricane"", ""port"", ""neck"", ""icy"", ""wash"", ""toothpaste"", ""survey"", ""steakhouse"", ""cane"", ""concert"", ""aluminum""]",concert,"[""icy"", ""concert""]",0,2,525,12,1.0,0.0,random,293
3DWNFENNE3H4SXWHHC2S575QLMQ4JU,"[""hare"", ""fence"", ""burlap"", ""thicket"", ""person"", ""float"", ""plumber"", ""chick"", ""beard"", ""fox""]",listen,"[""hare"", ""fox""]",100,2,528,10,1.0,0.0,random,294
3DWNFENNE3H4SXWHHC2S575QLMQ4JU,"[""hare"", ""fence"", ""burlap"", ""thicket"", ""person"", ""float"", ""plumber"", ""chick"", ""beard"", ""fox""]",alert,"[""hare"", ""fox""]",67,2,529,10,1.0,0.0,random,295
3DWNFENNE3H4SXWHHC2S575QLMQ4JU,"[""hare"", ""fence"", ""burlap"", ""thicket"", ""person"", ""float"", ""plumber"", ""chick"", ""beard"", ""fox""]",perked,"[""hare"", ""fox""]",67,2,530,10,1.0,0.0,random,296
3DWNFENNE3H4SXWHHC2S575QLMQ4JU,"[""hare"", ""fence"", ""burlap"", ""thicket"", ""person"", ""float"", ""plumber"", ""chick"", ""beard"", ""fox""]",herbivores,"[""hare"", ""chick""]",67,2,531,10,1.0,0.0,random,297
3DWNFENNE3H4SXWHHC2S575QLMQ4JU,"[""hare"", ""fence"", ""burlap"", ""thicket"", ""person"", ""float"", ""plumber"", ""chick"", ""beard"", ""fox""]",cloth,"[""burlap"", ""person"", ""plumber"", ""beard""]",86,4,532,10,1.0,0.0,random,298
3DWNFENNE3H4SXWHHC2S575QLMQ4JU,"[""hare"", ""fence"", ""burlap"", ""thicket"", ""person"", ""float"", ""plumber"", ""chick"", ""beard"", ""fox""]",round,"[""thicket"", ""float"", ""chick""]",50,3,533,10,1.0,0.0,random,299
3CKVGCS3PGRGSCX6L5O4L5600TMS0H,"[""eating"", ""stuffing"", ""acid"", ""wine"", ""batman"", ""card"", ""uncle"", ""cliff"", ""trucks"", ""orange""]",hair,"[""eating"", ""acid"", ""uncle""]",80,3,536,10,0.83,0.24,random,300
3CKVGCS3PGRGSCX6L5O4L5600TMS0H,"[""eating"", ""stuffing"", ""acid"", ""wine"", ""batman"", ""card"", ""uncle"", ""cliff"", ""trucks"", ""orange""]",male,"[""acid"", ""batman"", ""uncle""]",50,3,537,10,1.0,0.0,random,301
3JYPJ2TAYIUACOW4W63VT7OTJB4PF2,"[""willow"", ""cartoon"", ""university"", ""pedal"", ""desert"", ""novel"", ""origami"", ""burn"", ""violin"", ""stick""]",papercut,"[""novel"", ""origami""]",67,2,542,10,1.0,0.0,random,302
